psaltery	n.	A stringed instrument of music used by the Hebrews, the form of which is not known.
psammite	n.	A species of micaceous sandstone.
psarolite	n.	A silicified stem of tree fern, found in abundance in the Triassic sandstone.
psellism	n.	Indistinct pronunciation; stammering.
psephism	n.	A proposition adopted by a majority of votes; especially, one adopted by vote of the Athenian people; a statute.
pseudaesthesia	n.	False or imaginary feeling or sense perception such as occurs in hypochondriasis, or such as is referred to an organ that has been removed, as an amputated foot.
pseudembryo	n.	A false embryo.
pseudembryo	n.	An asexual form from which the true embryo is produced by budding.
pseudepigraphic	a.	Alt. of Pseudepigraphic
pseudepigraphic	a.	Of or pertaining to pseudepigraphy.
pseudepigraphous	a.	Inscribed with a false name.
pseudepigraphy	n.	The ascription of false names of authors to works.
pseudhaemal	a.	Pertaining to the vascular system of annelids.
pseudo-		A combining form or prefix signifying false, counterfeit, pretended, spurious; as, pseudo-apostle, a false apostle; pseudo-clergy, false or spurious clergy; pseudo-episcopacy, pseudo-form, pseudo-martyr, pseudo-philosopher. Also used adjectively.
pseudo-bulb	n.	An aerial corm, or thickened stem, as of some epiphytic orchidaceous plants.
pseudo-china	n.	The false china root, a plant of the genus Smilax (S. Pseudo-china), found in America.
pseudo-cone	n.	One of the soft gelatinous cones found in the compound eyes of certain insects, taking the place of the crystalline cones of others.
pseudo-cumene	n.	A hydrocarbon of the aromatic series, metameric with mesitylene and cumene, found in coal tar, and obtained as a colorless liquid.
pseudo-dipteral	a.	Falsely or imperfectly dipteral, as a temple with the inner range of columns surrounding the cella omitted, so that the space between the cella wall and the columns is very great, being equal to two intercolumns and one column.
pseudo-dipteral	n.	A pseudo-dipteral temple.
pseudo-galena	n.	False galena, or blende. See Blende (a).
pseudo-heart	n.	Any contractile vessel of invertebrates which is not of the nature of a real heart, especially one of those pertaining to the excretory system.
pseudo-hyperthophic	a.	Falsely hypertrophic; as, pseudo-hypertrophic paralysis, a variety of paralysis in which the muscles are apparently enlarged, but are really degenerated and replaced by fat.
pseudo-metallic	a.	Falsely or imperfectly metallic; -- said of a kind of luster, as in minerals.
pseudo-monocotyledonous	a.	Having two coalescent cotyledons, as the live oak and the horse-chestnut.
pseudo-romantic	a.	Falsely romantic.
pseudo-symmetric	a.	Exhibiting pseudo-symmetry.
pseudo-symmetry	n.	A kind of symmetry characteristic of certain crystals which from twinning, or other causes, come to resemble forms of a system other than that to which they belong, as the apparently hexagonal prisms of aragonite.
pseudobacteria	n. pl.	Microscopic organic particles, molecular granules, powdered inorganic substances, etc., which in form, size, and grouping resemble bacteria.
pseudoblepsis	n.	False or depraved sight; imaginary vision of objects.
pseudobranch	n.	Same as Pseudobranchia.
pseudobranchia	n.	A rudimentary branchia, or gill.
pseudobranchiae	"pl. "	of Pseudobranchia
pseudocarp	n.	That portion of an anthocarpous fruit which is not derived from the ovary, as the soft part of a strawberry or of a fig.
pseudocoele	n.	Same as Pseudocoelia.
pseudocoelia	n.	The fifth ventricle in the mammalian brain. See Ventricle.
pseudodox	a.	Not true in opinion or doctrine; false.
pseudodox	n.	A false opinion or doctrine.
pseudofilari/	"pl. "	of Pseudofilaria
pseudofilaria	n.	One of the two elongated vibratile young formed by fission of the embryo during the development of certain Gregarinae.
pseudograph	n.	A false writing; a spurious document; a forgery.
pseudography	n.	False writing; forgery.
pseudohalter	n.	One of the rudimentary front wings of certain insects (Stylops). They resemble the halteres, or rudimentary hind wings, of Diptera.
pseudohalteres	"pl. "	of Pseudohalter
pseudologist	n.	One who utters falsehoods; a liar.
pseudology	n.	Falsehood of speech.
pseudomorph	n.	An irregular or deceptive form.
pseudomorph	n.	A pseudomorphous crystal, as a crystal consisting of quartz, but having the cubic form of fluor spar, the fluor crystal having been changed to quartz by a process of substitution.
pseudomorphism	n.	The state of having, or the property of taking, a crystalline form unlike that which belongs to the species.
pseudomorphous	a.	Not having the true form.
pseudonavicella	n.	Same as Pseudonavicula.
pseudonavicula	n.	One of the minute spindle-shaped embryos of Gregarinae and some other Protozoa.
pseudonaviculae	"pl. "	of Pseudonavicula
pseudonavicullae	"pl. "	of Pseudonavicella
pseudoneuroptera	n. pl.	division of insects (Zool.) reticulated wings, as in the Neuroptera, but having an active pupa state. It includes the dragon flies, May flies, white ants, etc. By some zoologists they are classed with the Orthoptera; by others, with the Neuroptera.
pseudoneuropterous	a.	Of or pertaining to the Pseudoneuroptera.
pseudonumity	n.	The using of fictitious names, as by authors.
pseudonym	n.	A fictitious name assumed for the time, as by an author; a pen name.
pseudonymous	a.	Bearing a false or fictitious name; as, a pseudonymous work.
pseudopod	n.	Any protoplasmic filament or irregular process projecting from any unicellular organism, or from any animal or plant call.
pseudopod	n.	A rhizopod.
pseudopodia	"pl. "	of Pseudopodium
pseudopodial	a.	Of or pertaining to a pseudopod, or to pseudopodia. See Illust. of Heliozoa.
pseudopodium	n.	Same as Pseudopod.
pseudopupa	n.	A stage intermediate between the larva and pupa of bees and certain other hymenopterous insects.
pseudopupae	"pl. "	of Pseudopupa
pseudopupas	"pl. "	of Pseudopupa
pseudorhabdite	n.	One of the peculiar rodlike corpuscles found in the integument of certain Turbellaria. They are filled with a soft granular substance.
pseudoscope	n.	An instrument which exhibits objects with their proper relief reversed; -- an effect opposite to that produced by the stereoscope.
pseudoscopic	a.	Of, pertaining to, or formed by, a pseudoscope; having its parts appearing with the relief reversed; as, a pseudoscopic image.
pseudoscorpiones	n. pl.	An order of Arachnoidea having the palpi terminated by large claws, as in the scorpions, but destitute of a caudal sting; the false scorpions. Called also Pseudoscorpii, and Pseudoscorpionina. See Illust. of Book scorpion, under Book.
pseudosphere	n.	The surface of constant negative curvature generated by the revolution of a tractrix. This surface corresponds in non-Euclidian space to the sphere in ordinary space. An important property of the surface is that any figure drawn upon it can be displaced in any way without tearing it or altering in size any of its elements.
pseudospore	n.	A peculiar reproductive cell found in some fungi.
pseudostella	n.	Any starlike meteor or phenomenon.
pseudostoma	n.	A group of cells resembling a stoma, but without any true aperture among them.
pseudostomata	"pl. "	of Pseudostoma
pseudotetramera	n. pl.	A division of beetles having the fifth tarsal joint minute and obscure, so that there appear to be but four joints.
pseudotinea	n.	The bee moth, or wax moth (Galleria).
pseudotineae	"pl. "	of Pseudotinea
pseudoturbinal	a.	See under Turbinal.
pseudova	"pl. "	of Pseudovum
pseudovaries	"pl. "	of Pseudovary
pseudovary	n.	The organ in which pseudova are produced; -- called also pseudovarium.
pseudovum	n.	An egglike germ produced by the agamic females of some insects and other animals, and by the larvae of certain insects. It is capable of development without fertilization. See Illust. of Paedogenesis.
pseuso-peripteral	a.	Falsely or imperfectly peripteral, as a temple having the columns at the sides attached to the walls, and an ambulatory only at the ends or only at one end.
pseuso-peripteral	n.	A pseudo-peripteral temple.
pshaw	interj.	Pish! pooch! -- an exclamation used as an expression of contempt, disdain, dislike, etc.
pshaw	v. i.	To express disgust or contemptuous disapprobation, as by the exclamation " Pshaw!"
psilanthropic	a.	Pertaining to, or embodying, psilanthropy. "A psilanthropic explanation."
psilanthropism	n.	Psilanthropy.
psilanthropist	n.	One who believes that Christ was a mere man.
psilanthropy	n.	The doctrine of the merely human existence of Christ.
psilology	n.	Love of empty of empty talk or noise.
psilomelane	n.	A hydrous oxide of manganese, occurring in smooth, botryoidal forms, and massive, and having an iron-black or steel-gray color.
